ticker,event_type,direction,confidence,url,publish_date,event_type_canonical
2454.TW,major_customer_win,1,0.85,https://finance.technews.tw/2026/01/23/mediateks-stock-price-surged-to-a-new-high-hitting-the-daily-limit-of-nt1630/,2026-01-23 12:40:00,order_dynamics
2454.TW,product_launch,1,0.8,https://finance.technews.tw/2026/01/23/mediateks-stock-price-surged-to-a-new-high-hitting-the-daily-limit-of-nt1630/,2026-01-23 12:40:00,product_launch_and_development
2330.TW,technology_disclosure,-1,0.7,https://technews.tw/2025/08/11/rapidus-2nm-japan-2/,2025-08-11 15:40:00,technology_advancement
2330.TW,capex_expansion_confidence,1,0.75,https://technews.tw/2026/01/15/cc-wei-see-ai-bubble-at-2025-q4-financial-report/,2026-01-15 15:44:00,capacity_expansion
2330.TW,capacity_expansion,1,0.7,https://technews.tw/2026/05/05/ms-see-guc-2026-q1/,2026-05-05 11:52:00,capacity_expansion
2330.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/01/13/gozabata/,2026-01-13 10:50:00,capacity_expansion
2330.TW,trade_agreement,1,0.8,https://finance.technews.tw/2026/01/13/gozabata/,2026-01-13 10:50:00,geopolitical_and_regulatory
2330.TW,competitive_pressure,-1,0.65,https://technews.tw/2026/05/15/the-intense-competition-in-the-chinese-market-makes-it-difficult-for-smic-to-improve-its-gross-profit-margin/,2026-05-15 10:20:00,competitive_dynamics
2357.TW,industry_initiative_participation,1,0.85,https://technews.tw/2025/10/08/establishment-of-the-intelligent-robotics-and-applications-special-interest-group/,2025-10-08 16:34:00,strategic_partnership
2308.TW,ai_infrastructure_expansion,1,0.85,https://technews.tw/2026/06/02/ai-power-shelf-1mw/,2026-06-02 17:12:00,ai_demand
2330.TW,capacity_expansion,1,0.9,https://finance.technews.tw/2026/04/02/the-era-of-advanced-nanometer-manufacturing-processes-is-approaching/,2026-04-02 16:45:00,capacity_expansion
2330.TW,technology_milestone,1,0.85,https://finance.technews.tw/2026/04/02/the-era-of-advanced-nanometer-manufacturing-processes-is-approaching/,2026-04-02 16:45:00,technology_advancement
2330.TW,market_leadership,1,0.9,https://finance.technews.tw/2026/04/02/the-era-of-advanced-nanometer-manufacturing-processes-is-approaching/,2026-04-02 16:45:00,competitive_dynamics
2330.TW,us_manufacturing_expansion,1,0.85,https://technews.tw/2025/11/20/trump-taiwan-chip-undustry/,2025-11-20 09:30:00,capacity_expansion
2330.TW,product_delay,0,0.7,https://technews.tw/2025/07/22/qualcomm-and-mediatek-delay-the-launch-of-n1x-processor/,2025-07-22 17:00:00,product_launch_and_development
2383.TW,pricing_power_expansion,1,0.85,https://finance.technews.tw/2026/04/20/ai-pcb-design/,2026-04-20 10:03:00,pricing_and_margins
2368.TW,pricing_power_expansion,1,0.85,https://finance.technews.tw/2026/04/20/ai-pcb-design/,2026-04-20 10:03:00,pricing_and_margins
6274.TWO,pricing_power_expansion,1,0.85,https://finance.technews.tw/2026/04/20/ai-pcb-design/,2026-04-20 10:03:00,pricing_and_margins
2330.TW,process_technology_advancement,1,0.75,https://technews.tw/2026/05/21/smartphone-thermal-wall/,2026-05-21 13:25:00,technology_advancement
2330.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/02/05/tsmc-kumamoto-plant/,2026-02-05 15:39:00,capacity_expansion
2357.TW,product_launch,1,0.85,https://technews.tw/2026/03/23/asus-zenbook-a16/,2026-03-23 14:29:00,product_launch_and_development
2454.TW,product_development,1,0.75,https://finance.technews.tw/2025/12/22/taiwan-high-speed-ic-makers-target-data-center-growt/,2025-12-22 07:50:00,product_launch_and_development
2303.TW,market_expansion,1,0.8,https://finance.technews.tw/2025/12/22/taiwan-high-speed-ic-makers-target-data-center-growt/,2025-12-22 07:50:00,market_dynamics
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2026/04/21/eu-boosting-investment-chip-ecosystem-reshaping-semiconductor-industry-supply-chain/,2026-04-21 07:00:00,capacity_expansion
2330.TW,competitive_win_protection,0,0.75,https://finance.technews.tw/2025/08/02/samsung-signs-16-5-billion-chip-foundry-contract-with-tesla/,2025-08-02 16:00:00,competitive_dynamics
2368.TW,index_inclusion,1,0.85,https://finance.technews.tw/2025/11/06/msci-aspeed/,2025-11-06 08:42:00,analyst_and_market_sentiment
2368.TW,earnings_beat,1,0.8,https://finance.technews.tw/2025/11/06/msci-aspeed/,2025-11-06 08:42:00,financial_performance
2368.TW,strong_demand,1,0.85,https://finance.technews.tw/2025/11/06/msci-aspeed/,2025-11-06 08:42:00,market_dynamics
2317.TW,supply_chain_disruption,-1,0.85,https://finance.technews.tw/2025/07/02/foxconn-china-employee-india/,2025-07-02 18:44:00,supply_chain
2330.TW,strategic_partnership,1,0.9,https://technews.tw/2025/11/20/nvidia-taiwan-companies-cooperation/,2025-11-20 12:45:00,strategic_partnership
3711.TW,strategic_partnership,1,0.85,https://technews.tw/2025/11/20/nvidia-taiwan-companies-cooperation/,2025-11-20 12:45:00,strategic_partnership
3231.TW,strategic_partnership,1,0.85,https://technews.tw/2025/11/20/nvidia-taiwan-companies-cooperation/,2025-11-20 12:45:00,strategic_partnership
2317.TW,strategic_partnership,1,0.85,https://technews.tw/2025/11/20/nvidia-taiwan-companies-cooperation/,2025-11-20 12:45:00,strategic_partnership
3008.TW,product_development,1,0.8,https://technews.tw/2026/06/11/jp-morgan-see-largan-cpo/,2026-06-11 12:19:00,product_launch_and_development
3008.TW,competitive_pressure,-1,0.75,https://technews.tw/2026/06/11/jp-morgan-see-largan-cpo/,2026-06-11 12:19:00,competitive_dynamics
3008.TW,downgrade,-1,0.9,https://technews.tw/2026/06/11/jp-morgan-see-largan-cpo/,2026-06-11 12:19:00,analyst_and_market_sentiment
8299.TWO,supply_constraint_benefit,1,0.85,https://finance.technews.tw/2025/11/28/tight-dram-supply-drives-prices-higher/,2025-11-28 07:30:00,supply_chain
2330.TW,capacity_expansion,1,0.95,https://technews.tw/2025/09/02/tsmc-accelerates-construction-of-1-4nm-process-production-line/,2025-09-02 16:00:00,capacity_expansion
2330.TW,technology_advancement,1,0.92,https://technews.tw/2025/09/02/tsmc-accelerates-construction-of-1-4nm-process-production-line/,2025-09-02 16:00:00,technology_advancement
8299.TWO,talent_strategy_update,0,0.7,https://technews.tw/2025/08/18/phison-ceo-k-s-pua-talk-about-talent-development/,2025-08-18 08:32:00,corporate_events
2301.TW,acquisition,1,0.85,https://finance.technews.tw/2026/03/10/liteon-u-media-communication/,2026-03-10 21:19:00,corporate_events
2383.TW,positive_industry_outlook,1,0.85,https://finance.technews.tw/2025/09/01/high-voltage/,2025-09-01 10:30:00,market_dynamics
6274.TWO,positive_industry_outlook,1,0.85,https://finance.technews.tw/2025/09/01/high-voltage/,2025-09-01 10:30:00,market_dynamics
2330.TW,supply_win,1,0.85,https://technews.tw/2025/08/21/why-google-tensor-g5-is-a-game-changer-for-pixel/,2025-08-21 16:44:00,order_dynamics
2330.TW,government_equity_stake_rumor,-1,0.85,https://finance.technews.tw/2025/08/21/usa-invest-in-shares-tsmc-rumor/,2025-08-21 08:05:00,corporate_events
2454.TW,government_equity_stake_rumor,-1,0.7,https://finance.technews.tw/2025/08/21/usa-invest-in-shares-tsmc-rumor/,2025-08-21 08:05:00,corporate_events
2330.TW,market_dominance_growth,1,0.95,https://technews.tw/2025/12/12/3q25-top-ten-wafer-foundry-output/,2025-12-12 15:20:00,competitive_dynamics
2303.TW,revenue_growth,1,0.9,https://technews.tw/2025/12/12/3q25-top-ten-wafer-foundry-output/,2025-12-12 15:20:00,revenue_growth
6770.TW,revenue_growth,1,0.88,https://technews.tw/2025/12/12/3q25-top-ten-wafer-foundry-output/,2025-12-12 15:20:00,revenue_growth
2330.TW,strong_demand_driven_growth,1,0.95,https://finance.technews.tw/2025/12/23/tsmc-is-unlikely-to-see-significant-quarterly-growth-in-the-fourth-quarter/,2025-12-23 08:30:00,market_dynamics
3711.TW,advanced_packaging_growth,1,0.9,https://finance.technews.tw/2025/12/23/tsmc-is-unlikely-to-see-significant-quarterly-growth-in-the-fourth-quarter/,2025-12-23 08:30:00,capacity_expansion
2330.TW,trade_secret_theft,-1,0.95,https://finance.technews.tw/2026/01/05/tsmcs-2nm-leak-case-continues-to-escalate/,2026-01-05 22:50:00,geopolitical_and_regulatory
6770.TW,capital_raise,1,0.85,https://finance.technews.tw/2026/06/10/psmc-to-raise-money-through-gds-offering-and-employee-common-shares-subscription/,2026-06-10 10:16:00,corporate_events
6770.TW,capacity_expansion,1,0.8,https://finance.technews.tw/2026/06/10/psmc-to-raise-money-through-gds-offering-and-employee-common-shares-subscription/,2026-06-10 10:16:00,capacity_expansion
2330.TW,strategic_investment_commitment,1,0.75,https://technews.tw/2025/11/27/trump-team-wants-taiwan-to-train-us-chip-plant-workers/,2025-11-27 09:50:00,capacity_expansion
2330.TW,stock_price_record,1,0.95,https://finance.technews.tw/2026/05/28/tsmc-2360-stock-price/,2026-05-28 09:30:00,analyst_and_market_sentiment
2330.TW,strategic_partnership,1,0.9,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2449.TW,strategic_partnership,1,0.9,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2308.TW,strategic_partnership,1,0.85,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2382.TW,strategic_partnership,1,0.85,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
3017.TW,strategic_partnership,1,0.85,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
6669.TW,strategic_partnership,1,0.85,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2357.TW,strategic_partnership,1,0.8,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
3231.TW,strategic_partnership,1,0.8,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2301.TW,strategic_partnership,1,0.75,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2395.TW,strategic_partnership,1,0.75,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2356.TW,strategic_partnership,1,0.75,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2376.TW,strategic_partnership,1,0.8,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
4938.TW,strategic_partnership,1,0.8,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2317.TW,strategic_partnership,1,0.8,https://finance.technews.tw/2026/05/28/jensen-ai-supply-chain/,2026-05-28 18:48:00,strategic_partnership
2330.TW,supply_contract,1,0.85,https://ccc.technews.tw/2025/08/21/google-pixel-10-series-unveiled/,2025-08-21 06:01:00,order_dynamics
2330.TW,partnership_reaffirmation,1,0.85,https://technews.tw/2026/05/29/mediatek-tsmc-is-our-most-important-and-longest-term-partner/,2026-05-29 11:30:00,strategic_partnership
2454.TW,competitive_defense,1,0.8,https://technews.tw/2026/05/29/mediatek-tsmc-is-our-most-important-and-longest-term-partner/,2026-05-29 11:30:00,competitive_dynamics
2330.TW,process_yield_leadership,1,0.95,https://technews.tw/2025/07/15/2-nanoprocessing-yield-war/,2025-07-15 16:50:00,technology_advancement
2330.TW,market_strength,1,0.85,https://finance.technews.tw/2026/04/16/taiwan-market-cap-tops-4-trillion-on-ai-boom-overtaking-uk/,2026-04-16 15:50:00,market_dynamics
6669.TW,order_cancellation,-1,0.95,https://technews.tw/2026/04/24/super-micro-tumbles-10-percent-on-reported-1-4b-oracle-contract-loss/,2026-04-24 09:50:00,order_dynamics
6488.TWO,earnings_beat,1,0.95,https://finance.technews.tw/2026/03/17/tsc-techs-eps-to-reach-a-new-high-of-nt21-81-in-2025/,2026-03-17 15:15:00,financial_performance
6488.TWO,capacity_expansion,1,0.92,https://finance.technews.tw/2026/03/17/tsc-techs-eps-to-reach-a-new-high-of-nt21-81-in-2025/,2026-03-17 15:15:00,capacity_expansion
2330.TW,business_relationship_strengthening,1,0.85,https://technews.tw/2025/08/22/jensen-huang-tsmc-speech/,2025-08-22 15:00:00,strategic_partnership
2330.TW,price_target_upgrade,1,0.95,https://finance.technews.tw/2026/05/26/mediateks-2nm-tpu-design-services-demonstrate-strong-performance/,2026-05-26 10:30:00,analyst_and_market_sentiment
2330.TW,new_product_development,1,0.9,https://finance.technews.tw/2026/05/26/mediateks-2nm-tpu-design-services-demonstrate-strong-performance/,2026-05-26 10:30:00,product_launch_and_development
2330.TW,revenue_growth_forecast,1,0.9,https://finance.technews.tw/2026/05/26/mediateks-2nm-tpu-design-services-demonstrate-strong-performance/,2026-05-26 10:30:00,revenue_growth
2330.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/04/10/ase-technology-holding-co-ltd-will-start-construction-on-six-factories-simultaneously-this-year/,2026-04-10 11:45:00,capacity_expansion
3481.TW,business_transformation,1,0.85,https://technews.tw/2026/05/13/taiwanese-panel-makers-light-asset-strategy-shift-semiconductor-advanced-packaging-optical-communication/,2026-05-13 14:20:00,corporate_events
3481.TW,product_milestone,1,0.8,https://technews.tw/2026/05/13/taiwanese-panel-makers-light-asset-strategy-shift-semiconductor-advanced-packaging-optical-communication/,2026-05-13 14:20:00,product_launch_and_development
3481.TW,capacity_optimization,1,0.75,https://technews.tw/2026/05/13/taiwanese-panel-makers-light-asset-strategy-shift-semiconductor-advanced-packaging-optical-communication/,2026-05-13 14:20:00,capacity_expansion
2330.TW,capacity_constraint,-1,0.85,https://technews.tw/2025/12/23/samsung-set-to-benefit-from-tsmcs-n-2-rule-as-amd-google-eye-u-s-2nm-production/,2025-12-23 17:45:00,capacity_expansion
2330.TW,geopolitical_risk,-1,0.75,https://technews.tw/2025/12/23/samsung-set-to-benefit-from-tsmcs-n-2-rule-as-amd-google-eye-u-s-2nm-production/,2025-12-23 17:45:00,geopolitical_and_regulatory
2330.TW,increased_competition,-1,0.8,https://technews.tw/2025/12/23/samsung-set-to-benefit-from-tsmcs-n-2-rule-as-amd-google-eye-u-s-2nm-production/,2025-12-23 17:45:00,competitive_dynamics
2330.TW,major_contract_loss,-1,0.85,https://technews.tw/2025/07/28/there-are-three-reasons-why-samsung-got-teslas-chip-foundry-order/,2025-07-28 21:15:00,order_dynamics
2344.TW,earnings_beat,1,0.95,https://finance.technews.tw/2026/02/11/winbond-2025-q4-financial-report/,2026-02-11 09:12:00,financial_performance
2344.TW,strong_demand_growth,1,0.95,https://finance.technews.tw/2026/02/11/winbond-2025-q4-financial-report/,2026-02-11 09:12:00,market_dynamics
2344.TW,capacity_expansion,1,0.9,https://finance.technews.tw/2026/02/11/winbond-2025-q4-financial-report/,2026-02-11 09:12:00,capacity_expansion
2344.TW,price_increase,1,0.9,https://finance.technews.tw/2026/02/11/winbond-2025-q4-financial-report/,2026-02-11 09:12:00,pricing_and_margins
2301.TW,capital_raise,1,0.85,https://finance.technews.tw/2026/03/25/liteon-gdr-2/,2026-03-25 08:42:00,corporate_events
2382.TW,ipo_launch,1,0.9,https://finance.technews.tw/2025/08/21/feet/,2025-08-21 11:52:00,corporate_events
2308.TW,talent_attraction,1,0.8,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
2454.TW,talent_attraction,1,0.8,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
2330.TW,talent_attraction,1,0.7,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
2357.TW,talent_attraction,1,0.7,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
2379.TW,talent_attraction,1,0.75,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
3034.TW,talent_attraction,1,0.7,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
2382.TW,talent_attraction,1,0.65,https://finance.technews.tw/2026/04/22/company-rankings/,2026-04-22 11:36:00,corporate_events
2330.TW,supply_chain_shift,1,0.85,https://technews.tw/2026/01/19/apple-is-losing-its-grip-on-the-worlds-tech-supply-chain/,2026-01-19 11:10:00,supply_chain
2330.TW,market_decline,-1,0.95,https://finance.technews.tw/2026/03/06/tsmc-1880-stock-price-market/,2026-03-06 09:40:00,market_dynamics
2454.TW,market_decline,-1,0.85,https://finance.technews.tw/2026/03/06/tsmc-1880-stock-price-market/,2026-03-06 09:40:00,market_dynamics
3711.TW,market_decline,-1,0.85,https://finance.technews.tw/2026/03/06/tsmc-1880-stock-price-market/,2026-03-06 09:40:00,market_dynamics
2454.TW,product_partnership,1,0.85,https://technews.tw/2026/06/10/can-rtx-spark-ai-pcs-reshape-the-market-share-battle/,2026-06-10 12:20:00,strategic_partnership
2357.TW,product_partnership,1,0.8,https://technews.tw/2026/06/10/can-rtx-spark-ai-pcs-reshape-the-market-share-battle/,2026-06-10 12:20:00,strategic_partnership
2330.TW,supply_chain_expansion,1,0.7,https://finance.technews.tw/2026/04/07/soft-pad/,2026-04-07 15:40:00,supply_chain
2330.TW,strategic_positioning,1,0.85,https://technews.tw/2026/03/21/ccwei-2026-asia-university/,2026-03-21 18:43:00,competitive_dynamics
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2025/07/24/amds-arizona-chip-purchase-costs-20-higher/,2025-07-24 08:30:00,capacity_expansion
2330.TW,cost_pressure,-1,0.9,https://technews.tw/2025/07/24/amds-arizona-chip-purchase-costs-20-higher/,2025-07-24 08:30:00,pricing_and_margins
2303.TW,market_record_high,1,0.95,https://finance.technews.tw/2025/12/29/aspeedtech-bmc/,2025-12-29 07:30:00,analyst_and_market_sentiment
2330.TW,market_leadership,1,0.85,https://finance.technews.tw/2025/11/04/stock-market-queen/,2025-11-04 13:04:00,competitive_dynamics
2454.TW,ai_strategy_announcement,1,0.85,https://finance.technews.tw/2026/06/01/from-agent-based-ai-to-entity-based-ai-a-new-era-of-transformation-for-taiwans-industrial-chain/,2026-06-01 10:40:00,ai_demand
2357.TW,ai_strategy_announcement,1,0.85,https://finance.technews.tw/2026/06/01/from-agent-based-ai-to-entity-based-ai-a-new-era-of-transformation-for-taiwans-industrial-chain/,2026-06-01 10:40:00,ai_demand
2454.TW,product_partnership,1,0.85,https://ccc.technews.tw/2026/05/14/google-partners-with-intel-arm-qualcomm-and-mediatek-on-googlebook/,2026-05-14 11:39:00,strategic_partnership
2357.TW,product_partnership,1,0.85,https://ccc.technews.tw/2026/05/14/google-partners-with-intel-arm-qualcomm-and-mediatek-on-googlebook/,2026-05-14 11:39:00,strategic_partnership
2308.TW,talent_shortage,-1,0.7,https://finance.technews.tw/2025/08/18/semiconductor-industry-hidden-worries/,2025-08-18 08:30:00,corporate_events
2330.TW,technology_advancement,1,0.85,https://finance.technews.tw/2025/09/10/silicon-photonics-concept-stocks/,2025-09-10 08:10:00,technology_advancement
2330.TW,geopolitical_pressure,-1,0.75,https://finance.technews.tw/2025/09/29/us-commerce-secretary-disagrees-with-taiwan-silicon-shields-views/,2025-09-29 16:35:00,geopolitical_and_regulatory
2317.TW,strategic_partnership,1,0.85,https://technews.tw/2026/04/27/openai-partners-with-mediatek-and-qualcomm-to-develop-smartphone-chips/,2026-04-27 12:39:00,strategic_partnership
2454.TW,strategic_partnership,1,0.85,https://technews.tw/2026/04/27/openai-partners-with-mediatek-and-qualcomm-to-develop-smartphone-chips/,2026-04-27 12:39:00,strategic_partnership
2330.TW,capacity_expansion,1,0.95,https://technews.tw/2025/10/18/tsmc-views-taiwan-as-the-core-hub-for-its-advanced-process-technology-and-rd/,2025-10-18 15:25:00,capacity_expansion
2330.TW,order_win,1,0.9,https://technews.tw/2025/10/18/tsmc-views-taiwan-as-the-core-hub-for-its-advanced-process-technology-and-rd/,2025-10-18 15:25:00,order_dynamics
2330.TW,technology_advancement,1,0.92,https://technews.tw/2025/10/18/tsmc-views-taiwan-as-the-core-hub-for-its-advanced-process-technology-and-rd/,2025-10-18 15:25:00,technology_advancement
2454.TW,product_showcase,1,0.75,https://technews.tw/2026/06/09/computex-2026-optical-interconnect-solutions-key-focus-reduce-data-center-energy-consumption/,2026-06-09 07:00:00,product_launch_and_development
6669.TW,product_showcase,1,0.75,https://technews.tw/2026/06/09/computex-2026-optical-interconnect-solutions-key-focus-reduce-data-center-energy-consumption/,2026-06-09 07:00:00,product_launch_and_development
2330.TW,partnership_reaffirmation,1,0.75,https://technews.tw/2025/09/05/intel-cfo-say-will-use-tsmc-forever/,2025-09-05 09:36:00,strategic_partnership
6239.TW,product_launch,1,0.8,https://technews.tw/2026/01/26/auo-display-plus-at-ise-2026/,2026-01-26 18:09:00,product_launch_and_development
8069.TWO,strategic_partnership,1,0.75,https://technews.tw/2026/01/26/auo-display-plus-at-ise-2026/,2026-01-26 18:09:00,strategic_partnership
2330.TW,technology_advancement,1,0.7,https://technews.tw/2026/01/21/soc-samsung-hpb/,2026-01-21 13:00:00,technology_advancement
2330.TW,process_node_adoption,1,0.85,https://technews.tw/2025/07/14/amds-next-generation-weapon-to-fight-intel-medusa-ridge/,2025-07-14 10:45:00,technology_advancement
2330.TW,earnings_miss,-1,0.6,https://finance.technews.tw/2025/08/29/nvidia-is-benefiting-from-clear-growth-acceleration-in-ai-even-with-china-uncertainties/,2025-08-29 09:00:00,financial_performance
2330.TW,advanced_process_technology,1,0.85,https://technews.tw/2025/12/17/the-dimensity-9500-has-propelled-mediatek-from-a-follower-to-a-leader/,2025-12-17 12:15:00,technology_advancement
6770.TW,supply_constraint_and_capacity_expansion,1,0.85,https://technews.tw/2026/01/20/micron-see-memory-shortage-2/,2026-01-20 18:01:00,capacity_expansion
6770.TW,strategic_acquisition,1,0.8,https://technews.tw/2026/01/20/micron-see-memory-shortage-2/,2026-01-20 18:01:00,corporate_events
6770.TW,memory_demand_surge,1,0.9,https://technews.tw/2026/01/20/micron-see-memory-shortage-2/,2026-01-20 18:01:00,market_dynamics
2344.TW,earnings_beat,1,0.95,https://finance.technews.tw/2026/05/09/ai-memory-crunch-winbond-extremely-tight-demand-2027-capacity-sold-out/,2026-05-09 09:00:00,financial_performance
2344.TW,margin_expansion,1,0.95,https://finance.technews.tw/2026/05/09/ai-memory-crunch-winbond-extremely-tight-demand-2027-capacity-sold-out/,2026-05-09 09:00:00,pricing_and_margins
2344.TW,capacity_expansion,1,0.9,https://finance.technews.tw/2026/05/09/ai-memory-crunch-winbond-extremely-tight-demand-2027-capacity-sold-out/,2026-05-09 09:00:00,capacity_expansion
2344.TW,supply_shortage,1,0.95,https://finance.technews.tw/2026/05/09/ai-memory-crunch-winbond-extremely-tight-demand-2027-capacity-sold-out/,2026-05-09 09:00:00,supply_chain
2344.TW,pricing_power,1,0.9,https://finance.technews.tw/2026/05/09/ai-memory-crunch-winbond-extremely-tight-demand-2027-capacity-sold-out/,2026-05-09 09:00:00,pricing_and_margins
2330.TW,policy_impact,1,0.7,https://technews.tw/2025/08/22/usa-invest-in-shares-tsmc-tung-tzu-hsien/,2025-08-22 08:15:00,geopolitical_and_regulatory
3711.TW,strong_quarterly_revenue,1,0.85,https://finance.technews.tw/2025/10/09/ase-fr-2509/,2025-10-09 18:00:00,revenue_growth
3711.TW,beat_guidance,1,0.8,https://finance.technews.tw/2025/10/09/ase-fr-2509/,2025-10-09 18:00:00,financial_performance
3711.TW,ai_demand_growth,1,0.75,https://finance.technews.tw/2025/10/09/ase-fr-2509/,2025-10-09 18:00:00,ai_demand
2327.TW,price_adjustment,1,0.85,https://finance.technews.tw/2026/01/16/precious-metals-surge/,2026-01-16 10:38:00,pricing_and_margins
2408.TW,memory_demand_surge,1,0.85,https://finance.technews.tw/2026/01/02/ic-design-momentum/,2026-01-02 13:35:00,market_dynamics
2344.TW,memory_demand_surge,1,0.85,https://finance.technews.tw/2026/01/02/ic-design-momentum/,2026-01-02 13:35:00,market_dynamics
2327.TW,revenue_growth,1,0.85,https://finance.technews.tw/2026/03/09/yageo-fr-2602/,2026-03-09 17:30:00,revenue_growth
2327.TW,demand_strength,1,0.8,https://finance.technews.tw/2026/03/09/yageo-fr-2602/,2026-03-09 17:30:00,market_dynamics
2303.TW,product_launch,1,0.85,https://technews.tw/2026/03/17/phison-announces-aidaptiv-multi-level-memory-architecture-technology/,2026-03-17 16:00:00,product_launch_and_development
2330.TW,competitive_advantage,1,0.75,https://technews.tw/2025/08/04/the-key-to-intels-wafer-foundry-business-is-whether-it-can-secure-support-from-major-customers-within-18-months/,2025-08-04 12:00:00,competitive_dynamics
2330.TW,executive_visit,1,0.85,https://technews.tw/2025/11/07/nvidias-jensen-huang-arrives-in-tainan-to-visit-tsmcs-wafer-fab/,2025-11-07 15:20:00,corporate_events
2330.TW,order_win,1,0.9,https://technews.tw/2026/04/21/google-and-its-allies-challenge-nvidia/,2026-04-21 11:10:00,order_dynamics
2454.TW,order_win,1,0.85,https://technews.tw/2026/04/21/google-and-its-allies-challenge-nvidia/,2026-04-21 11:10:00,order_dynamics
2330.TW,strategic_partnership,0,0.6,https://technews.tw/2025/08/22/samsaumg-intel-stock/,2025-08-22 07:50:00,strategic_partnership
2492.TW,price_increase,1,0.9,https://finance.technews.tw/2026/01/21/sales-price/,2026-01-21 11:30:00,pricing_and_margins
2301.TW,financial_results,1,0.9,https://finance.technews.tw/2026/05/20/liteon-shareholder-meeting/,2026-05-20 12:10:00,financial_performance
2301.TW,ai_business_expansion,1,0.9,https://finance.technews.tw/2026/05/20/liteon-shareholder-meeting/,2026-05-20 12:10:00,ai_demand
2301.TW,capacity_expansion,1,0.85,https://finance.technews.tw/2026/05/20/liteon-shareholder-meeting/,2026-05-20 12:10:00,capacity_expansion
2301.TW,dividend_payment,1,0.95,https://finance.technews.tw/2026/05/20/liteon-shareholder-meeting/,2026-05-20 12:10:00,corporate_events
2344.TW,supply_shortage_opportunity,1,0.85,https://technews.tw/2025/12/03/memory-shortage-could-persist-through-2027/,2025-12-03 16:05:00,supply_chain
2330.TW,capacity_expansion,1,0.85,https://technews.tw/2025/11/28/osat-expansion-of-factory/,2025-11-28 10:50:00,capacity_expansion
3711.TW,capacity_expansion,1,0.9,https://technews.tw/2025/11/28/osat-expansion-of-factory/,2025-11-28 10:50:00,capacity_expansion
2449.TW,capacity_expansion,1,0.9,https://technews.tw/2025/11/28/osat-expansion-of-factory/,2025-11-28 10:50:00,capacity_expansion
6239.TW,capacity_expansion,1,0.9,https://technews.tw/2025/11/28/osat-expansion-of-factory/,2025-11-28 10:50:00,capacity_expansion
2330.TW,investment_commitment,1,0.85,https://technews.tw/2026/01/26/taiwan-tariff-cuts-hushan-chen-ying-chih-reacts-positively/,2026-01-26 07:30:00,capacity_expansion
2382.TW,tariff_policy_impact,-1,0.85,https://finance.technews.tw/2025/08/08/tariffs-affect-taiwans-four-major-contract-manufacturers/,2025-08-08 07:50:00,geopolitical_and_regulatory
3231.TW,tariff_policy_impact,-1,0.85,https://finance.technews.tw/2025/08/08/tariffs-affect-taiwans-four-major-contract-manufacturers/,2025-08-08 07:50:00,geopolitical_and_regulatory
2356.TW,tariff_policy_impact,-1,0.85,https://finance.technews.tw/2025/08/08/tariffs-affect-taiwans-four-major-contract-manufacturers/,2025-08-08 07:50:00,geopolitical_and_regulatory
4938.TW,strategic_partnership_expansion,1,0.85,https://finance.technews.tw/2025/11/18/pegatron-together-ai-5c/,2025-11-18 13:26:00,strategic_partnership
